Header: 0
Map Number: 1
Object Count: 2870
Type,PositionX,PositionY,PositionZ,AngleX,AngleY,AngleZ,Scale
20,212.477,74.76292,290.923,-20,0,240,1
20,216.9588,72.73019,310.1588,-20,0,240,1
8,212.5,73.5,172.2491,0,0,3480,1
69,216.6802,77.12973,-210.1703,0,0,90,1
51,222.7898,71.57718,410.9951,-5,0,0,1
51,216.5773,78.5096,380.9045,-5,0,120,1
51,216.5993,75.5986,381.5165,-5,0,120,1
52,221.5,77.5,302.0836,0,0,0,1
34,221.5,77.5,300.662,0,0,120,1.24
31,215.3152,73.15928,139.71,0,0,-240,1
12,213.5,75,182.5337,0,0,120,0.7600002
12,213.5,79,195.5723,0,0,-30,1
8,216.5,76,257.5833,0,0,60,1
6,223.5,77.5,282.6774,0,0,30,0.4000004
6,219.5,78.5,288.4338,0,0,30,0.4800005
6,219.5,76.5,284.3029,0,0,30,0.4800005
6,221.5,75.5,282.3662,0,0,180,0.4600005
6,221.5,79.5,298.8002,5,0,180,0.5200005
108,216.5,74.5,267.1992,0,0,60,0.7000003
20,214.4718,83.19794,304.9205,-20,0,240,1
8,221,90.5,185.4465,0,0,3480,1
8,211.5,82.5,169.5633,0,0,3480,1
51,223.8946,85.59447,425.6367,-5,0,0,1
98,213,82,182.1284,0,0,60,1
32,210.5,136.5,165,5,0,1860,1.42
33,211,135,165,5,0,1860,1
2,219.5,137.5,169.5426,0,0,930,1
6,223.5,137.5,168,0,0,1650,0.5600004
25,210,134.5,165,30,0,2850,1
25,209.5,138,165,30,0,2940,1
25,212.5,143,176.1865,30,0,2910,1
25,212,141,171.6728,30,0,2910,1
25,218,136.5,173.2217,30,0,2910,1
25,219.5,142,181.6058,30,0,2910,1
26,220,138,170.174,30,0,2910,1
26,221,137.5,168.6863,30,0,2910,1
99,209,143,165,0,0,870,1
133,219.5,136.5,168,0,0,-360,1
133,210.5,142.5,165,0,0,-990,1
33,209,150.5,165,5,0,1860,1
33,213.5,153,165,5,0,1860,1
33,209,145,165,5,0,1800,1
109,212,151.5,165,0,0,690,0.5200005
2,218.5,151.5,194.6882,0,0,210,1
2,221.5,150.5,189.5678,0,0,510,1
3,215.5,147,193.8388,0,0,930,1
6,216.5,145.5,191.4635,0,0,1650,0.4400004
24,213,156,165,30,0,2730,1
25,216,158,165,30,0,2940,1
25,215.5,150.5,192.478,30,0,2940,1
25,213.5,151,181.1086,30,0,2940,1
25,214.5,144.5,184.8379,30,0,2940,1
25,213,154,165,30,0,3000,1
26,220,150.5,194.1929,30,0,2910,1
44,210.5494,151.9801,165,-5,0,1980,0.7200003
44,209.5506,147.0205,165,5,0,1800,0.7000003
34,211.5455,146.5408,165.0001,5,0,1800,1
52,211.5381,146.5333,146.183,0,0,1620,1
22,211,163,165,30,0,1650,1
22,208.5,172.5,165,30,0,1650,1
22,211,166,165.7206,30,0,1710,1
22,215.5,161.5,165,30,0,1710,1
22,214.5,171.5,167.7041,30,0,1710,1
22,217,166,165,30,0,1530,1
22,217.5,175,171,30,0,1530,1
24,209,165.5,165,30,0,2670,1
9,218.5853,164.0562,130.1078,-10,0,3540,1
6,222.5,166.5,165,0,0,0,0.5600004
6,221.5,170.5,168,0,0,0,0.6000004
7,219.5,174.5,169.5,-5,0,-510,1
8,219.5,174.5,169.7814,-10,0,-510,1
23,209.5,176,166.2734,30,0,2220,1
22,217,179,169.5,30,0,1530,1
22,214,186.5,165.0916,30,0,1530,1
22,211,189.5,165.5351,30,0,1710,1
22,216.5,191,191.8548,30,0,2100,1
22,217.5,188,178.8873,30,0,2100,1
22,218,182.5,166.5,30,0,2220,1
22,210.5,182.5,165,30,0,2220,1
22,210.5,178.5,166.4839,30,0,2220,1
20,208.7777,184.9098,282.7724,-20,0,240,1
9,221.6789,182.5039,132.3636,0,0,3900,1
6,223.5,180.5,183.3156,-5,0,-510,0.4400004
9,221.5,176.5,176.5223,-10,0,-510,1
5,223.5442,180.2617,216.2402,90,0,-1080,1
5,223.5,190,169.2311,-10,0,-870,0.5600004
31,217,205,167.7139,5,0,780,1
32,218.5,206,166.0083,5,0,1140,1
22,209.5,193,166.699,30,0,1710,1
22,210.5,206.5,165,30,0,1770,1
22,214.5,200,181.3078,30,0,1770,1
22,209,199.5,167.0952,30,0,1860,1
22,216,195,204.4481,30,0,1950,1
22,214.5,197.5,188.7105,30,0,2040,1
24,215,205.5,166.5,-25,0,780,1
9,217.7898,207.1204,130.1078,0,0,3960,1
9,214.7932,202.9763,135.8687,0,0,3960,1
4,223.5,203.5,165,0,0,0,1
5,217,206,165.9731,0,0,0,1
3,222.5,196.5,158.7143,-10,0,-1050,0.4800005
3,222.5,192.5,169.4797,-10,0,-870,0.7600002
20,210,217.5,22.50003,0,0,480,1
20,209.5,220,165,0,0,480,1
20,209.9985,212.0656,147.5,30,0,1440,1
25,208.5,210,165,-25,0,660,1
24,209.5,209,165,-25,0,600,1
31,209.4624,219.6826,9.764473,-5,0,-240,1
32,209.1369,221.6718,165,0,0,780,1
20,210.4456,221.2147,167.1018,50,0,780,1
23,210.5,221.5,165,50,0,780,1
9,216.7603,214.9638,130.1077,0,0,3960,1
9,211.8552,208.9864,130.1077,0,0,3960,1
9,218.9199,221.2817,130.1078,0,0,3960,1
9,209,228,165,0,0,420,1
9,213,231,165,0,0,360,1
9,220.5,237,165.5245,0,0,360,1
20,210.5,225,165,0,0,360,1
20,213.5,229.5,165,0,0,360,1
20,213.5,239,169.431,0,0,360,1
20,216.5,232.5,165,0,0,360,1
20,223,237,165.2626,0,0,360,1
33,219.5,233.5,165,0,0,0,1
31,217.8933,229.878,12.49954,5,0,-270,1
32,218.1363,230.8018,171.7656,-5,0,-270,1
30,219.992,231.4145,-3.300858,-5,0,-270,1
32,214.6312,226.6445,70.17773,-5,0,-270,1
20,208.1766,229.7247,255,5,0,120,1
24,219.5,232,165,5,0,1470,1
24,219,232,165,20,0,1530,1
20,212.5536,238.9665,369.342,0,0,-360,1
9,223,246,190.7087,0,0,360,1
9,210,240.5,170.4811,0,0,480,1
4,208.5,244.5,182.2845,0,0,0,1
0,210,249,234.9341,0,0,1530,1
1,221.5,248.5,279.8313,0,0,1380,1
0,218.5,248.5,288.8022,0,0,1530,1
20,221.6779,246.7797,360.1292,0,0,-360,1
20,220.3088,241.4144,308.7432,0,0,-360,1
58,222.9311,243.2649,205.4684,95,0,2280,1
9,211.6421,244.0829,229.5934,0,0,570,1
26,212.5,246,278.0707,0,0,1320,1
30,210,241.5,266.3884,0,0,1170,1
97,212.7834,240.8749,227.1032,0,0,1140,1
40,212.5354,245.4095,224.2466,0,0,1170,1
40,212.3041,247.6578,245.0297,0,0,1170,1
40,218.5448,246.3727,223.1103,0,0,1080,1
20,234.0781,6.946923,279.6883,-20,0,240,1
24,235.5,10,165,5,0,1380,1
81,237.3983,15.72896,159.3374,365,0,2740,1
81,235.5183,15.23316,158.3907,365,0,2710,1
81,233.5656,15.08002,157.3866,365,0,2700,1
81,231.4332,15.29384,157.3866,365,0,2700,1
81,229.478,15.20409,158.3906,365,0,2700,1
81,227.5575,14.93927,159.914,365,0,2700,1
81,225.4814,15.27285,156.8195,365,0,2680,1
81,228.5403,10.60307,154.5285,365,0,2700,1
81,226.46,10.66068,154.5285,365,0,2700,1
81,224.8749,9.961423,151.5515,365,0,2760,1
81,230.7049,10.53272,154.5285,365,0,2700,1
81,232.9978,10.38825,154.5284,365,0,2700,1
81,235.1676,10.36183,154.5285,365,0,2700,1
81,237.1392,10.36888,154.5285,365,0,2700,1
81,239.1853,10.4264,154.5286,365,0,2710,1
90,224.7154,15.29785,165.0001,360,0,2790,1
90,224.9607,11.08119,165.0002,360,0,2790,1
50,229.75,14.84941,165.3647,0,0,0,1
50,230.8104,10.67215,164.9801,0,0,0,1
20,226.1144,8.671715,277.5047,-20,0,240,1
50,237.0144,10.73169,164.9801,0,0,0,1
50,235.7528,14.9222,155.9252,0,0,0,1
20,232.3022,16.43349,282.7725,-20,0,240,1
20,233.7034,28.99495,282.7497,-20,0,240,1
24,237,17.5,172.9158,5,0,1380,1
77,239.3684,18.00337,179.9377,0,0,50,1
77,239.3453,18.27944,400.5161,0,0,50,1
31,234.554,16.86028,123.066,-10,0,-1270,1
81,224.1019,16.40614,156.8196,365,0,2650,1
20,235.4952,45.55952,282.7725,-20,0,240,1
20,233.5313,32.86886,282.7725,-20,0,240,1
9,230.8394,36.34858,130.1078,0,0,3990,1
20,233.9501,60.15296,282.7725,-20,0,240,1
20,236.5663,53.01395,282.7725,-20,0,240,1
20,225.7743,50.02927,282.7725,-20,0,240,1
20,226.9075,60.15271,282.7725,-20,0,240,1
9,236.8721,48.64316,130.1077,0,0,3990,1
24,226.5,54.5,165,5,0,1380,1
20,224.6401,66.94511,287.0255,-20,0,240,1
20,233.1277,75.10675,295.8262,-20,0,240,1
9,231,66.5,165,0,0,3480,1
24,236.5,68,165,5,0,1380,1
69,224.2444,71.49091,-182.3237,0,0,180,1
69,230.5423,75.95999,-184.54,0,0,90,1
51,230.4905,77.341,417.1752,-5,0,90,1
51,230.4115,74.48745,408.1053,-5,0,90,1
51,225.7093,71.59438,407.1305,-5,0,0,1
34,226.5,77.5,280.8139,0,0,0,1.16
33,226.5,77.5,280.9432,0,0,60,1
6,225.5,79.5,274.102,0,0,30,0.4000004
6,227.5,75.5,282.2774,0,0,30,0.3000004
6,225.5,75.5,279.963,0,0,180,0.4600005
6,227.5,78.5,273.8275,0,0,210,0.4200004
52,226.5,77.5,281.2051,0,0,90,1
58,225.5,71,270.5569,0,0,90,1
58,224.5,71,280.9418,0,0,0,1
24,235,80,169.4908,5,0,1380,1
20,225.7953,82.46181,390.5787,-20,0,240,1
20,228.2997,89.22796,291.3476,-20,0,240,1
9,237.2989,85.56791,130.1077,0,0,3990,1
8,231.5,93.5,165,0,0,3480,1
24,239,92,165,5,0,1320,1.34
69,225.3022,85.5134,-162.9598,0,0,180,1
24,230.9032,84.59423,180.9502,5,0,1380,1
51,226.7618,85.65021,422.1884,-5,0,0,1
12,225.5,88.5,198.3406,0,0,60,1
9,238.7545,110.8104,130.1077,0,0,3990,1
31,238.7712,125.991,66.15113,35,0,-990,0.8000002
2,237.5,126,159.9783,0,0,-870,1
4,236.5,122.5,165,-15,0,540,1
9,230.6221,127.7582,130.1077,0,0,3990,1
24,235.5,117.5,165.568,5,0,1410,1
24,237.5,121.5,165,5,0,1410,1
24,237.5,125.5,157.6096,5,0,1410,1
31,237.5,127,161.936,355,0,1530,1
2,224.5,139.5,168,0,0,930,1
2,226.5,143.5,169.6868,0,0,930,1
3,232.5,137.5,165,0,0,930,1
3,233.5,143.5,165,0,0,810,1
4,233.5,143,165,-10,0,1260,1
30,238.2261,134.3424,63.65638,35,0,-1020,1
2,226,131.5,165,0,0,-870,1
3,238.5,135.5,132.7219,-15,0,540,1
9,231.9279,136.8547,130.1077,0,0,3990,1
24,237,128.5,166.7118,5,0,1410,1
24,237.5,133,167.3455,5,0,1410,1
24,238.5,137,164.8984,5,0,1410,1
24,234,144,165,5,0,1410,1
2,225.5,147.5,174.871,0,0,930,1
3,229.5,150.5,165.2488,0,0,1200,0.7800002
4,229.5,145.5,166.6227,-10,0,1260,1
9,236.4256,151.4981,130.1078,-10,0,3540,1
9,235.0351,147.9636,130.1077,0,0,3990,1
9,239.0449,159.9431,130.1078,0,0,3990,1
24,234,157.5,165,5,0,1410,1
8,234,153.5,172.2451,0,0,0,1
9,231.5,154,178.5875,0,0,0,1
20,232,152,168.1653,0,0,0,1
4,225.5,148,174.5433,0,0,0,1
9,236.9701,169.2107,130.1078,0,0,3990,1
24,236,166.5,165,5,0,1470,1
5,231.5,171.5,165,0,0,0,1
5,236.5,170.5,165.4331,0,0,0,0.8000002
5,233.5,175.5,167.7196,0,0,0,0.7800002
5,224.5,172.5,166.2052,0,0,0,0.6800003
6,227.5,172.5,165,0,0,0,0.7000003
6,228.5,168.5,165,0,0,0,0.5800004
6,224.5,170.5,166.5,0,0,0,0.3400004
6,231.5,165.5,165,0,0,0,0.5000005
6,224.5,163.5,165,0,0,0,0.4400004
8,228,167,165,-10,0,-510,1
9,237.4485,178.7426,130.1078,-10,0,3630,1
9,237.7252,183.0341,130.1078,0,0,3900,1
9,231.2425,183.446,130.1078,0,0,3900,1
9,225.2748,188.3181,130.1077,0,0,3900,1
24,237.5,181,165,5,0,1470,1
24,234.5,191,165.6285,5,0,1470,1
5,237.5,182.5,187.8617,0,0,0,1
5,228.5,178.5,190.2372,0,0,0,0.7600002
9,231,180.5,199.0699,-10,0,-690,1
5,229.5,190.5,196.6597,-10,0,-870,0.6800003
31,231.5,205.5,165,5,0,1170,1
32,231,204,165,5,0,1470,1
9,233.6864,192.6076,130.5781,-10,0,3630,1
9,237.5518,201.0323,130.1078,-10,0,3630,1
9,232.7832,204.4477,130.1077,0,0,3990,1
24,233,203,165,5,0,1470,1
4,226.5,198.5,165,5,0,240,1
4,230,204,165,0,0,0,1
4,226.3486,199.4042,-6.103516E-05,0,0,0,1
4,227.0554,198.2498,-1.525879E-05,0,0,0,1
5,230.5,206.5,165,0,0,0,1
3,225.5,192.5,200.9916,80,0,-1350,0.5800004
4,225.5,193.5,205.0235,-10,0,-1440,1
31,228,213.5,165,5,0,1140,0.5800004
9,235.8326,210.9998,130.1077,0,0,3840,1
9,230.6395,211.2671,130.1077,0,0,3990,1
9,224.7849,221.4074,130.1077,0,0,3930,1
9,225.3272,215.0917,130.1077,0,0,3930,1
9,238.3856,215.0525,130.1077,0,0,3900,1
9,232.3089,218.3491,130.1077,0,0,4050,1
24,236,212,165,5,0,1470,1
24,237.5,221.5,165,5,0,1470,1
5,235.5,211.5,165,0,0,0,1
85,229,239,165,0,0,270,1
85,233,239,165,0,0,270,1
85,237,239,165,0,0,270,1
20,227.2665,237.2532,224,-30,0,-90,1
20,226.2197,236.7495,222.8295,-30,0,-90,1
9,232.7249,226.1939,130.1077,0,0,3900,1
85,228.986,240.8638,166.0917,0,0,450,1
85,232.9438,240.9215,164.9524,0,0,450,1
85,236.9363,240.947,164.9999,0,0,450,1
20,226.5,246,177.3778,0,0,360,1
90,226.5,242.5,169.5,0,0,-720,1
99,226.5,245.5,175.3146,0,0,690,1
0,231.5,249,170.2408,0,0,1530,1
0,225.5,249,201.1802,0,0,1530,1
1,228.5,249,178.7705,0,0,1380,1
20,228.1873,246.5846,330.1727,-30,0,-90,1
20,228.2794,242.4408,183.9065,0,0,-360,1
20,228.7627,243.7939,303.0469,0,0,-360,1
20,224.6942,246.111,318.7088,0,0,-360,1
20,230.5046,245.7963,299.7713,0,0,-360,1
58,226,242,169.5,0,0,1980,1
58,224.5,243.5,174.9243,0,0,1980,1
58,226.56,241.4053,167.1087,0,0,2070,1
58,224.5996,242.3503,170.7337,0,0,2130,1
60,239.3442,243.6383,22.49999,0,0,60,1
90,237.5621,241.2435,165.2952,0,0,360,1
90,233.4672,240.9887,200,0,0,360,1
90,229.1342,240.9194,201.1778,0,0,360,1
20,242.7735,9.730243,271.5533,-20,0,240,1
24,242.5,12,164.2798,5,0,1230,1
24,244,13.5,165,5,0,1290,1
69,240.8687,14.97257,162.4415,0,0,-40,1
69,242.513,12.36492,-306.2036,0,0,50,1
77,244.0737,14.86237,165,0,0,50,1
77,243.855,15.05296,390,0,0,50,1
31,244.5746,13.84593,88.15741,-10,0,-1330,1
81,240.82,11.29419,154.5285,365,0,2750,1
24,244.5,16.5,165,5,0,1230,1
77,245.856,17.01839,163.6911,0,0,50,1
77,245.6466,17.21375,389.1193,0,0,50,1
24,245,17,164.9182,5,0,1380,1.52
77,241.4983,19.73974,179.9377,0,0,50,1
77,241.2455,19.81396,423.9703,0,0,50,1
20,241.811,37.49178,282.7725,-20,0,240,1
20,245.6666,48.06541,282.7725,-20,0,240,1
20,241.8253,63.07926,283.6046,-20,0,240,1
9,245.6553,95.89589,130.1077,0,0,3990,1
24,243.5,89,165,5,0,1320,1
33,247.6269,82.91173,25.03376,0,0,0,1
31,246.7144,82.33021,12.97832,0,0,90,1
30,246.6424,88.57502,31.01952,0,0,90,1
33,245.5,88.5,164.6593,0,0,90,1
33,247,86.5,28.36341,0,0,390,0.9200001
33,247.5,83.5,24.06591,0,0,480,0.7400002
33,246.5,83.5,50.17536,0,0,480,1
33,245.5,81.5,188.7642,0,0,480,1
24,244,105.5,165,5,0,1320,1
24,244.5,114,165,5,0,1320,1
30,241.5458,143.9349,21.60628,-5,0,540,1
24,246,152.5,165,5,0,1410,1
9,243.2043,167.6742,130.1077,-10,0,3540,1
9,244.9341,177.7452,130.1078,0,0,3990,1
9,243.2379,187.965,130.1077,0,0,4050,1
24,244,182,165,5,0,1470,1
5,242.5,190.5,175.5513,0,0,0,1
5,241,199.5,118.6433,0,0,0,1
5,243,197.5,165,0,0,0,1
5,242.5,195.5,187.1163,0,0,0,1
30,244.6763,194.9119,2.677696,-5,0,540,1
32,243,220,165,5,0,1470,1
9,243.0246,217.8841,130.1077,0,0,3900,1
9,240.7087,208.3195,130.1077,0,0,3900,1
31,244.3768,210.571,-14.03448,-5,0,450,1
60,243.7116,236.5777,2.499962,0,0,-60,1
